3R	4267204	4267260	+
3R	4269787	4269847	-
3R	4270051	4270108	-
3R	4270353	4277445	-
3R	4280355	4282673	+
3R	4280429	4282673	+
3R	4280468	4282673	+
3R	4280821	4282673	+
3R	4281870	4282673	+
3R	4281914	4282673	+
3R	4281929	4282673	+
3R	4282002	4282673	+
3R	4282313	4282673	+
3R	4282481	4282673	+
3R	4282833	4284225	+
3R	4284405	4288071	+
3R	4284405	4295119	+
3R	4284405	4295128	+
3R	4288082	4295119	+
3R	4288082	4295128	+
3R	4292071	4295119	+
3R	4292071	4295128	+
3R	4292268	4295119	+
3R	4293366	4293752	-
3R	4294943	4295119	+
3R	4295285	4295567	+
3R	4295699	4297487	+
3R	4295699	4302525	+
3R	4298584	4299789	+
3R	4298584	4302525	+
3R	4308055	4308263	+
3R	4308426	4308589	+
3R	4308426	4308619	+
3R	4308453	4308619	+
3R	4308832	4308894	+
3R	4310357	4310413	-
3R	4310653	4310786	-
3R	4311973	4312029	+
3R	4312532	4312596	+
3R	4312905	4312960	+
3R	4313094	4313157	+
3R	4313786	4313841	+
3R	4317105	4317653	-
3R	4317888	4317955	-
3R	4318287	4318347	-
3R	4318508	4318581	-
3R	4319855	4321844	+
3R	4319889	4321844	+
3R	4322046	4322347	+
3R	4322046	4323230	+
3R	4322494	4323230	+
3R	4323621	4323686	+
3R	4323888	4323952	+
3R	4324163	4324336	+
3R	4324509	4324587	+
3R	4324671	4324729	+
3R	4324810	4324872	+
3R	4325460	4325696	+
3R	4325488	4325696	+
3R	4328016	4328136	-
3R	4330033	4330099	-
3R	4330247	4331001	-
3R	4330247	4331546	-
3R	4332223	4332289	-
3R	4332476	4332991	-
3R	4333158	4333221	-
3R	4335728	4335785	-
3R	4335944	4336008	-
3R	4336407	4336468	-
3R	4337341	4337547	-
3R	4337922	4338000	+
3R	4338302	4339043	+
3R	4345782	4345848	-
3R	4359966	4363277	+
3R	4360286	4363277	+
3R	4360499	4363277	+
3R	4363507	4363561	+
3R	4363795	4364216	+
3R	4364505	4364565	+
3R	4365540	4365701	+
3R	4365889	4365948	+
3R	4378728	4379449	+
3R	4379008	4379449	+
3R	4379617	4379674	+
3R	4379823	4379927	+
3R	4380044	4380108	+
3R	4380269	4380503	+
3R	4380630	4380702	+
3R	4381528	4381878	+
3R	4382816	4382869	+
3R	4384554	4384890	+
3R	4385056	4385120	+
3R	4385992	4386049	+
3R	4386217	4386279	+
3R	4386412	4386468	+
3R	4388391	4388458	+
3R	4391057	4391110	+
3R	4392247	4393658	-
3R	4392247	4393703	-
3R	4392247	4393827	-
3R	4393767	4393827	-
3R	4393774	4393837	+
3R	4395727	4395889	+
3R	4396035	4396117	+
3R	4396302	4396379	+
3R	4396801	4396859	-
3R	4397055	4397111	-
3R	4397639	4397707	-
3R	4399384	4399445	-
3R	4399679	4399741	-
3R	4400189	4401721	-
3R	4401137	4401353	+
3R	4401484	4401600	+
3R	4402746	4402807	-
3R	4403279	4404468	+
3R	4404638	4404700	+
3R	4405418	4405479	+
3R	4405547	4405600	+
3R	4405810	4405866	+
3R	4408002	4408058	-
3R	4408239	4412880	-
3R	4413005	4413240	-
3R	4413366	4413435	-
3R	4413505	4414532	-
3R	4414697	4414759	-
3R	4414814	4414950	-
3R	4414814	4415682	-
3R	4415885	4418565	-
3R	4415885	4419106	-
3R	4419035	4419106	-
3R	4423663	4423727	-
3R	4423872	4423932	-
3R	4425763	4425830	-
3R	4426624	4426722	-
3R	4426651	4426722	-
3R	4426827	4426881	-
3R	4426999	4428549	-
3R	4426999	4428974	-
3R	4428622	4428974	-
3R	4430167	4430227	-
3R	4432465	4432516	-
3R	4433600	4433698	-
3R	4434185	4434654	+
3R	4435449	4435506	+
3R	4439758	4439816	+
3R	4439969	4440026	+
3R	4440150	4440220	+
3R	4440322	4440392	+
3R	4440684	4440746	+
3R	4443054	4443901	-
3R	4444056	4444111	-
3R	4444247	4444321	-
3R	4444426	4444505	-
3R	4444561	4445331	-
3R	4444561	4446165	-
3R	4445414	4446165	-
3R	4445414	4446424	-
3R	4446245	4446424	-
3R	4446531	4446739	-
3R	4446821	4447700	-
3R	4447953	4450471	-
3R	4447953	4450709	-
3R	4447953	4453191	-
3R	4447953	4462619	-
3R	4447953	4462626	-
3R	4452815	4452878	+
3R	4453548	4453936	+
3R	4453766	4453936	+
3R	4466842	4467293	-
3R	4467571	4467631	-
3R	4467767	4467843	-
3R	4468005	4468065	-
3R	4468145	4468213	-
3R	4468403	4468463	-
3R	4468598	4471113	-
3R	4468598	4472840	-
3R	4468598	4475251	-
3R	4468598	4478632	-
3R	4468598	4479061	-
3R	4473187	4478632	-
3R	4486530	4486595	+
3R	4486687	4486820	+
3R	4486890	4486947	+
3R	4494546	4494608	-
3R	4494619	4494934	-
3R	4495111	4495173	-
3R	4495437	4495689	-
3R	4495881	4495955	-
3R	4496131	4496475	-
3R	4497466	4497557	-
3R	4497647	4502438	-
3R	4503230	4503614	-
3R	4503724	4522987	-
3R	4515118	4522987	-
3R	4523086	4534148	-
3R	4533430	4533492	+
3R	4534524	4537804	-
3R	4538688	4556695	-
3R	4541427	4541503	+
3R	4557005	4557941	-
3R	4585484	4587449	-
3R	4587664	4588011	-
3R	4588236	4589171	-
3R	4597173	4598468	-
3R	4597173	4599684	-
3R	4598870	4599684	-
3R	4613349	4622508	+
3R	4619593	4622508	+
3R	4623623	4626972	+
3R	4627196	4627258	+
3R	4627456	4627905	+
3R	4628348	4630128	+
3R	4628348	4630167	+
3R	4628348	4630170	+
3R	4630520	4631807	+
3R	4632103	4632737	+
3R	4638408	4638543	-
3R	4638838	4639017	-
3R	4639556	4639633	-
3R	4639751	4640012	-
3R	4640335	4641015	-
3R	4640335	4641328	-
3R	4641571	4641795	-
3R	4642007	4642283	+
3R	4642007	4642288	+
3R	4642007	4642568	+
3R	4642007	4643543	+
3R	4642421	4642568	+
3R	4642427	4642568	+
3R	4642657	4642750	+
3R	4645075	4645180	-
3R	4646329	4646575	+
3R	4646664	4646732	-
3R	4646677	4646745	+
3R	4647319	4647394	+
3R	4647337	4647394	+
3R	4649766	4650584	+
3R	4650733	4650798	+
3R	4651892	4651982	+
3R	4653335	4653451	+
3R	4655078	4655517	+
3R	4655269	4655517	+
3R	4656654	4656902	+
3R	4657208	4657580	+
3R	4659675	4660238	+
3R	4659824	4660238	+
3R	4659892	4660238	+
3R	4660398	4670796	+
3R	4670849	4680228	+
3R	4670849	4680778	+
3R	4680578	4680778	+
3R	4680836	4697190	+
3R	4690111	4690170	-
3R	4690487	4690539	-
3R	4697541	4698048	+
3R	4698254	4699716	+
3R	4699858	4700170	+
3R	4700326	4701157	+
3R	4702410	4705722	+
3R	4702410	4707025	+
3R	4705779	4707025	+
3R	4706364	4707025	+
3R	4708105	4708675	+
3R	4709048	4709159	+
3R	4710069	4710176	+
3R	4710351	4710615	+
3R	4710351	4710897	+
3R	4710375	4710615	+
3R	4710375	4710897	+
3R	4710719	4710897	+
3R	4720103	4720223	-
3R	4720409	4720464	-
3R	4720714	4720980	-
3R	4721389	4722607	-
3R	4721389	4722773	-
3R	4722639	4722773	-
3R	4723149	4723203	-
3R	4723379	4723514	-
3R	4723728	4723795	-
3R	4724300	4731545	-
3R	4734852	4735164	-
3R	4735345	4735407	-
3R	4735556	4735641	-
3R	4735802	4737022	-
3R	4737126	4737180	-
3R	4737251	4737313	-
3R	4737374	4737472	-
3R	4737377	4737472	-
3R	4737737	4739510	-
3R	4737737	4739571	-
3R	4737737	4741851	-
3R	4737779	4739510	-
3R	4737779	4739571	-
3R	4737779	4741851	-
3R	4744181	4744463	-
3R	4744664	4745796	-
3R	4744664	4745841	-
3R	4744664	4748355	-
3R	4744664	4748790	-
3R	4748547	4748790	-
3R	4750053	4750793	+
3R	4750885	4750948	+
3R	4751075	4775574	+
3R	4752589	4752796	-
3R	4752964	4753039	-
3R	4753193	4757542	-
3R	4758410	4767978	-
3R	4758410	4770521	-
3R	4758410	4772932	-
3R	4775778	4775837	+
3R	4776803	4776863	+
3R	4778338	4778509	-
3R	4779118	4779618	-
3R	4781964	4782286	-
3R	4784094	4784226	-
3R	4784373	4784432	-
3R	4788286	4788373	-
3R	4788574	4788680	-
3R	4788868	4788932	-
3R	4790767	4790875	-
3R	4791863	4791957	-
3R	4793061	4793217	-
3R	4795063	4795736	-
3R	4795063	4796488	-
3R	4795063	4799691	-
3R	4795819	4796488	-
3R	4795819	4799691	-
3R	4795822	4796488	-
3R	4795822	4799691	-
3R	4797066	4799691	-
3R	4797696	4799691	-
3R	4800677	4801212	-
3R	4801990	4802726	-
3R	4801990	4806174	-
3R	4801990	4806256	-
3R	4801990	4806361	-
3R	4801990	4810671	-
3R	4801990	4811982	-
3R	4809273	4810671	-
3R	4809273	4811982	-
3R	4810786	4811982	-
3R	4812225	4813259	+
3R	4813378	4813518	+
3R	4813607	4813670	+
3R	4813975	4814238	+
3R	4814772	4815286	+
3R	4816427	4816486	+
3R	4816634	4816695	+
3R	4816890	4816951	+
3R	4817188	4817242	+
3R	4819736	4819793	-
3R	4819909	4820058	-
3R	4819909	4820332	-
3R	4820265	4820332	-
3R	4854053	4868142	+
3R	4868311	4868452	+
3R	4876730	4876802	-
3R	4876730	4876808	-
3R	4878424	4878476	-
3R	4906721	4906788	+
3R	4908118	4908181	+
3R	4908118	4908247	+
3R	4909089	4909148	+
3R	4911084	4917396	+
3R	4918130	4922591	+
3R	4922823	4922946	+
3R	4923167	4923233	+
3R	4923476	4923531	+
3R	4923476	4923543	+
3R	4923691	4923753	+
3R	4923827	4925545	+
3R	4925651	4925893	+
3R	4926008	4926075	+
3R	4926330	4926786	+
3R	4926330	4940674	+
3R	4932589	4932729	+
3R	4941939	4942301	+
3R	4942787	4944974	+
3R	4946506	4946571	+
3R	4950403	4950466	-
3R	4950751	4952452	-
3R	4954277	4954335	-
3R	4954429	4955037	-
3R	4954429	4955100	-
3R	4957222	4957289	-
3R	4957237	4957289	-
3R	4957441	4957500	-
3R	4957633	4959636	-
3R	4959757	4959903	-
3R	4960021	4960667	-
3R	4960021	4960893	-
3R	4960972	4961311	-
3R	4965646	4967128	+
3R	4967237	4967620	+
3R	4968034	4968097	+
3R	4982392	4982627	-
3R	4982416	4982671	+
3R	4985141	4985240	-
3R	4986885	4988250	-
3R	4988457	4988537	-
3R	4988764	5010952	-
3R	5015970	5021069	+
3R	5045828	5045884	-
3R	5109091	5109142	-
3R	5137493	5137540	-
3R	5137493	5137613	-
3R	5151285	5153522	+
3R	5154096	5165337	+
3R	5165833	5166079	+
3R	5166430	5166862	+
3R	5167088	5167159	+
3R	5167264	5169447	+
3R	5173994	5174055	-
3R	5174176	5174264	-
3R	5176289	5177293	-
3R	5177509	5177636	-
3R	5177509	5181056	-
3R	5177884	5178700	-
3R	5177884	5181056	-
3R	5180827	5181056	-
3R	5180830	5181056	-
3R	5181174	5181235	-
3R	5181482	5181547	-
3R	5182071	5182419	-
3R	5182884	5183776	-
3R	5182884	5185368	-
3R	5183982	5184278	-
3R	5183982	5185368	-
3R	5184522	5184586	-
3R	5184640	5185368	-
3R	5185489	5187307	-
3R	5187659	5197939	-
3R	5187659	5201644	-
3R	5201725	5202067	-
3R	5202585	5202659	-
3R	5202852	5203049	-
3R	5203157	5203223	-
3R	5203433	5216932	-
3R	5203433	5216937	-
3R	5218704	5218770	-
3R	5218949	5219344	-
3R	5219854	5219915	+
3R	5219854	5219918	+
3R	5220132	5220198	+
3R	5220469	5220535	+
3R	5220684	5220748	+
3R	5221324	5221391	+
3R	5223145	5223249	-
3R	5223187	5223249	-
3R	5226977	5227323	+
3R	5226977	5227372	+
3R	5226994	5227323	+
3R	5228189	5228276	-
3R	5228835	5229706	-
3R	5229827	5230021	-
3R	5230624	5230992	-
3R	5231213	5232056	-
3R	5231312	5232056	-
3R	5232725	5232790	+
3R	5233173	5233384	+
3R	5233733	5233792	+
3R	5235237	5235305	+
3R	5235727	5235842	+
3R	5236665	5236872	-
3R	5237172	5237231	-
3R	5238155	5238212	-
3R	5238393	5238453	-
3R	5239196	5239491	-
3R	5239618	5243837	-
3R	5239618	5251423	-
3R	5240577	5240639	-
3R	5244253	5251423	-
3R	5251180	5251932	+
3R	5251787	5251932	+
3R	5253374	5253433	+
3R	5253668	5253874	+
3R	5254918	5254973	+
3R	5255618	5255681	-
3R	5255937	5256247	-
3R	5258120	5266752	+
3R	5259158	5262525	-
3R	5265201	5266752	+
3R	5265636	5266752	+
3R	5267031	5267120	+
3R	5267200	5267262	+
3R	5267401	5267461	+
3R	5267876	5269081	+
3R	5274081	5274148	-
3R	5274317	5274734	-
3R	5274893	5274965	-
3R	5275086	5278067	-
3R	5275086	5279608	-
3R	5275086	5281015	-
3R	5275086	5282664	-
3R	5275086	5286901	-
3R	5275086	5291989	-
3R	5275086	5292639	-
3R	5278278	5281015	-
3R	5292078	5292639	-
3R	5292840	5292997	-
3R	5293159	5293218	-
3R	5293369	5293629	-
3R	5293369	5294061	-
3R	5293760	5294061	-
3R	5294233	5294305	-
3R	5294854	5295640	-
3R	5294878	5295640	-
3R	5295794	5295856	-
3R	5295962	5296146	-
3R	5295962	5296164	-
3R	5296634	5297312	-
3R	5296634	5298201	-
3R	5296634	5299469	-
3R	5298488	5298561	-
3R	5298488	5299469	-
3R	5299572	5304110	-
3R	5299572	5312988	-
3R	5299572	5334404	-
3R	5299572	5350239	-
3R	5300512	5300704	+
3R	5300900	5300967	+
3R	5304181	5305710	-
3R	5304181	5312988	-
3R	5305846	5305903	-
3R	5305852	5307943	-
3R	5305969	5307433	-
3R	5305969	5307934	-
3R	5307776	5307934	-
3R	5313496	5313937	-
3R	5314304	5322987	-
3R	5323124	5323438	-
3R	5323124	5323664	-
3R	5323124	5323691	-
3R	5323124	5323738	-
3R	5334697	5335713	-
3R	5335059	5335713	-
3R	5335059	5349467	-
3R	5335059	5349986	-
3R	5336634	5349467	-
3R	5354432	5354560	-
3R	5355252	5355326	+
3R	5355549	5355833	+
3R	5355941	5356002	+
3R	5356127	5356424	+
3R	5357282	5357354	-
3R	5357855	5357923	-
3R	5359286	5359347	-
3R	5359549	5359978	-
3R	5361759	5362031	-
3R	5361759	5367920	-
3R	5368684	5368762	+
3R	5369594	5369654	+
3R	5370422	5370485	+
3R	5371375	5371434	+
3R	5371500	5371724	+
3R	5371914	5371977	+
3R	5374174	5374232	-
3R	5374389	5374449	-
3R	5375215	5375277	+
3R	5375923	5375986	+
3R	5376099	5376156	+
3R	5376949	5376998	+
3R	5376949	5377013	+
3R	5378528	5378596	-
3R	5378819	5378895	-
3R	5378996	5379066	-
3R	5379431	5379487	-
3R	5379687	5380353	-
3R	5379687	5380644	-
3R	5380529	5381321	-
3R	5380820	5381321	-
3R	5383251	5383307	-
3R	5383577	5383628	-
3R	5384857	5384937	-
3R	5385180	5385668	-
3R	5385861	5392786	-
3R	5394101	5394230	+
3R	5394392	5394477	+
3R	5394726	5395522	+
3R	5395762	5396006	+
3R	5397701	5397773	-
3R	5398313	5398367	-
3R	5398566	5398635	-
3R	5401442	5401506	-
3R	5401810	5403515	-
3R	5401810	5404003	-
3R	5403872	5404003	-
3R	5407501	5407570	-
3R	5407725	5408087	-
3R	5408291	5408707	-
3R	5408932	5409030	-
3R	5409544	5409615	-
3R	5409923	5410271	-
3R	5409923	5412394	-
3R	5414658	5416466	+
3R	5416897	5437135	+
3R	5437648	5442125	+
3R	5442247	5442508	+
3R	5442247	5454623	+
3R	5454736	5454808	+
3R	5454921	5455301	+
3R	5455368	5455450	+
3R	5460764	5460849	-
3R	5462009	5462073	-
3R	5462808	5463051	-
3R	5462808	5463730	-
3R	5462808	5464214	-
3R	5465730	5465799	-
3R	5466026	5466152	-
3R	5466380	5466979	-
3R	5467007	5467068	-
3R	5468148	5468202	+
3R	5468628	5468688	+
3R	5469029	5469085	+
3R	5470458	5470511	-
3R	5471329	5471824	+
3R	5473944	5474014	-
3R	5474102	5474165	-
3R	5475400	5475462	+
3R	5475799	5476305	+
3R	5476317	5476540	+
3R	5476461	5476540	+
3R	5477546	5477609	+
3R	5477757	5478885	+
3R	5477757	5478903	+
3R	5479041	5479117	+
3R	5479320	5479386	+
3R	5479571	5479632	+
3R	5479781	5479845	+
3R	5479988	5484327	+
3R	5480094	5480352	-
3R	5484658	5484729	+
3R	5486179	5486234	+
3R	5486883	5487050	+
3R	5486883	5487059	+
3R	5486883	5487834	+
3R	5487176	5487834	+
3R	5488306	5488531	+
3R	5489089	5489143	+
3R	5489272	5489366	+
3R	5489898	5489969	-
3R	5490242	5490525	-
3R	5490636	5490701	-
3R	5491137	5491197	-
3R	5491438	5491543	-
3R	5492594	5492653	-
3R	5492886	5493104	-
3R	5493488	5498776	-
3R	5498869	5498942	-
3R	5498869	5502036	-
3R	5510124	5510186	-
3R	5510442	5510496	-
3R	5510668	5511380	-
3R	5511808	5512014	-
3R	5512226	5512294	-
3R	5512489	5512571	-
3R	5512787	5512855	-
3R	5513015	5513079	-
3R	5513184	5513250	-
3R	5513415	5514103	-
3R	5514305	5514423	-
3R	5514647	5516017	-
3R	5516139	5516211	-
3R	5516477	5523178	-
3R	5517887	5527533	+
3R	5517887	5527578	+
3R	5522710	5522763	-
3R	5527918	5528037	+
3R	5528107	5528164	+
3R	5528279	5528339	+
3R	5529143	5529204	+
3R	5530423	5530549	+
3R	5530718	5530774	+
3R	5530929	5530987	+
3R	5531140	5531201	+
3R	5531342	5531413	+
3R	5531342	5531659	+
3R	5531439	5531659	+
3R	5532305	5532856	+
3R	5533347	5533886	+
3R	5536651	5536713	+
3R	5536905	5536970	+
3R	5537092	5537152	+
3R	5537324	5537385	+
3R	5537549	5537605	+
3R	5538030	5538084	+
3R	5541237	5541328	-
3R	5541492	5541553	-
3R	5541835	5541891	-
3R	5542201	5542267	-
3R	5542365	5542417	-
3R	5542874	5542935	-
3R	5543294	5543365	-
3R	5544574	5544746	-
3R	5545067	5545670	-
3R	5545067	5546192	-
3R	5545741	5546192	-
3R	5546399	5546455	-
3R	5546733	5547336	-
3R	5546733	5547606	-
3R	5549187	5549592	-
3R	5549761	5549822	-
3R	5553044	5553225	-
3R	5553044	5553270	-
3R	5553674	5553930	-
3R	5554066	5554128	-
3R	5556200	5556258	+
3R	5556711	5556769	+
3R	5558300	5558366	-
3R	5558434	5558498	-
3R	5559318	5559378	-
3R	5559573	5559671	-
3R	5559801	5560074	-
3R	5560192	5560776	-
3R	5560192	5562266	-
3R	5562893	5562964	-
3R	5563344	5563541	-
3R	5563371	5563541	-
3R	5564339	5564405	-
3R	5564981	5566087	+
3R	5565023	5566087	+
3R	5565452	5566087	+
3R	5566397	5566466	+
3R	5566884	5566944	+
3R	5569038	5569205	+
3R	5569270	5569399	+
3R	5569470	5569574	+
3R	5569781	5569841	+
3R	5569970	5570027	+
3R	5571230	5574252	+
3R	5574339	5574402	+
3R	5574465	5574662	+
3R	5574852	5574912	+
3R	5574988	5575240	+
3R	5575374	5575435	+
3R	5575497	5575778	+
3R	5575924	5576174	+
3R	5575924	5577035	+
3R	5576412	5577035	+
3R	5576412	5577592	+
3R	5577258	5577592	+
3R	5577827	5577896	+
3R	5578369	5578437	+
3R	5580044	5580114	-
3R	5580304	5580381	-
3R	5580509	5580572	-
3R	5580639	5580723	-
3R	5584677	5584779	-
3R	5584677	5585171	-
3R	5584834	5585171	-
3R	5587450	5587520	-
3R	5591829	5591928	+
3R	5592037	5592567	+
3R	5592779	5592858	+
3R	5593184	5593246	+
3R	5596121	5596860	-
3R	5597202	5597271	-
3R	5597514	5597771	-
3R	5597936	5598203	-
3R	5598341	5598943	-
3R	5599043	5599115	-
3R	5599363	5600037	-
3R	5599363	5600287	-
3R	5599363	5601014	-
3R	5600166	5600287	-
3R	5600307	5600487	-
3R	5601668	5601732	+
3R	5601668	5601738	+
3R	5601861	5601913	+
3R	5601861	5601959	+
3R	5602929	5602989	+
3R	5604374	5604440	-
3R	5606272	5606329	-
3R	5607591	5607683	-
3R	5607847	5607952	-
3R	5607856	5607958	+
3R	5607885	5607958	+
3R	5608156	5608449	-
3R	5608180	5608252	+
3R	5608180	5608257	+
3R	5609018	5609631	-
3R	5609018	5609649	-
3R	5609880	5610214	-
3R	5610428	5610487	-
3R	5610622	5612069	-
3R	5613491	5613559	+
3R	5613622	5613687	+
3R	5614473	5614574	+
3R	5617648	5618478	-
3R	5618868	5623774	-
3R	5622687	5622747	-
3R	5622687	5623774	-
3R	5624519	5624889	+
3R	5625129	5625332	+
3R	5625129	5625513	+
3R	5640563	5640640	-
3R	5640755	5640820	-
3R	5640947	5641061	-
3R	5641414	5641487	-
3R	5641737	5642113	-
3R	5642363	5642428	-
3R	5642697	5642775	-
3R	5642963	5643023	-
3R	5643343	5643448	-
3R	5643776	5644162	-
3R	5643776	5647053	-
3R	5644269	5647053	-
3R	5647214	5648496	-
3R	5649149	5649358	+
3R	5649236	5649329	+
3R	5649236	5649358	+
3R	5649659	5649719	+
3R	5650968	5651031	+
3R	5651184	5651253	+
3R	5651801	5651980	+
3R	5651801	5652380	+
3R	5652000	5652380	+
3R	5652003	5652380	+
3R	5653753	5654655	-
3R	5655374	5655433	+
3R	5655699	5655760	+
3R	5656570	5656798	-
3R	5657931	5658140	-
3R	5658706	5659534	-
3R	5659615	5660207	+
3R	5660302	5660364	+
3R	5660824	5660911	+
3R	5660824	5660924	+
3R	5661247	5661538	+
3R	5661807	5661865	+
3R	5662016	5663062	+
3R	5663159	5663216	+
3R	5663342	5663418	+
3R	5663651	5663717	+
3R	5663928	5663992	+
3R	5665974	5666067	-
3R	5666126	5666197	-
3R	5666144	5666197	-
3R	5666256	5666329	-
3R	5666960	5667097	-
3R	5667304	5667692	-
3R	5667387	5667692	-
3R	5667949	5668009	-
3R	5668469	5668626	-
3R	5670571	5672712	+
3R	5670571	5673489	+
3R	5672732	5673489	+
3R	5676559	5677268	+
3R	5677601	5677664	+
3R	5677763	5678013	+
3R	5681916	5682621	-
3R	5682986	5685397	-
3R	5686269	5686788	+
3R	5686269	5687040	+
3R	5687368	5697026	+
3R	5697484	5707183	+
3R	5702926	5707183	+
3R	5707940	5708020	+
3R	5707940	5708498	+
3R	5708181	5708498	+
3R	5709385	5709441	+
3R	5709583	5709643	+
3R	5710235	5710293	+
3R	5710862	5710930	+
3R	5713951	5714023	-
3R	5714456	5714527	-
3R	5715220	5715760	-
3R	5716016	5716323	-
3R	5733615	5733679	+
3R	5733615	5733685	+
3R	5733615	5733686	+
3R	5734431	5734501	+
3R	5735096	5735158	-
3R	5736927	5737004	+
3R	5738487	5738594	-
3R	5739516	5739593	-
3R	5741715	5741777	-
3R	5741970	5742041	-
3R	5744114	5744967	+
3R	5754238	5754300	-
3R	5754446	5754508	-
3R	5755333	5755402	-
3R	5755608	5755663	-
3R	5756266	5756320	-
3R	5756721	5756787	-
3R	5757080	5757143	-
3R	5757267	5757338	-
3R	5758088	5758148	-
3R	5758488	5758761	-
3R	5758849	5760160	-
3R	5760370	5760629	-
3R	5760791	5760848	-
3R	5760960	5761236	-
3R	5760960	5761437	-
3R	5760960	5761645	-
3R	5761241	5761645	-
3R	5761445	5761645	-
3R	5761716	5762171	-
3R	5762499	5762556	-
3R	5762619	5762704	-
3R	5762754	5771629	-
3R	5762754	5776924	-
3R	5762754	5776951	-
3R	5762754	5780863	-
3R	5777124	5777589	-
3R	5777124	5780863	-
3R	5779515	5779799	+
3R	5780171	5780234	+
3R	5782020	5785112	+
3R	5783529	5785112	+
3R	5785380	5785429	+
3R	5785380	5785441	+
3R	5786066	5786264	+
3R	5786738	5786794	+
3R	5788116	5788211	-
3R	5788712	5788765	-
3R	5788943	5789328	-
3R	5789709	5789769	+
3R	5790823	5790883	+
3R	5791039	5791102	+
3R	5793575	5793640	-
3R	5794067	5794121	-
3R	5795039	5795148	+
3R	5795294	5795377	+
3R	5795839	5795910	+
3R	5796057	5796428	+
3R	5803263	5806220	+
3R	5806267	5806997	+
3R	5807386	5807817	+
3R	5813936	5814938	+
3R	5814848	5814938	+
3R	5815282	5817515	+
3R	5816898	5817515	+
3R	5817278	5817515	+
3R	5818066	5818151	+
3R	5818186	5818248	+
3R	5819643	5819698	-
3R	5820000	5820059	-
3R	5820345	5820503	-
3R	5821186	5821254	-
3R	5824306	5824360	-
3R	5824974	5825032	+
3R	5824974	5825035	+
3R	5824974	5825056	+
3R	5825443	5825498	+
3R	5825587	5825804	+
3R	5830346	5830394	+
3R	5830598	5831158	+
3R	5831850	5835838	+
3R	5835350	5835838	+
3R	5835910	5835990	-
3R	5835937	5835990	-
3R	5835946	5836010	+
3R	5836168	5836856	+
3R	5837041	5837096	+
3R	5837340	5837518	+
3R	5841369	5844530	+
3R	5841662	5844530	+
3R	5843978	5844530	+
3R	5844079	5844530	+
3R	5844702	5845008	+
3R	5845421	5845494	+
3R	5849127	5849273	+
3R	5850757	5850890	-
3R	5851870	5852055	-
3R	5852693	5852766	-
3R	5853308	5854120	-
3R	5854211	5854343	-
3R	5855350	5855752	-
3R	5858583	5858642	-
3R	5859519	5859731	-
3R	5860403	5860989	-
3R	5860403	5861206	-
3R	5860403	5861746	-
3R	5860403	5862169	-
3R	5860403	5862370	-
3R	5865801	5866122	-
3R	5866402	5866863	-
3R	5867021	5873416	-
3R	5873550	5876076	-
3R	5876330	5878699	-
3R	5878133	5878699	-
3R	5878824	5879573	-
3R	5878824	5879669	-
3R	5879821	5884664	-
3R	5884823	5884893	-
3R	5885023	5886574	-
3R	5886724	5886865	-
3R	5887010	5887078	-
3R	5887284	5892220	-
3R	5892330	5892701	-
3R	5892770	5892850	-
3R	5892988	5903715	-
3R	5903847	5939363	-
3R	5939937	5958824	-
3R	5960410	5960462	-
3R	5960504	5960789	-
3R	5972314	5972369	-
3R	5972625	5973053	-
3R	5973128	5973208	-
3R	5973451	5974951	-
3R	5973451	5975144	-
3R	5976541	5976593	-
3R	5976668	5976731	-
3R	5995510	5995772	-
3R	6001359	6001557	-
3R	6001735	6001832	-
3R	6001735	6002062	-
3R	6001735	6003672	-
3R	6002720	6003672	-
3R	6002752	6003672	-
3R	6003097	6003672	-
3R	6003910	6004016	-
3R	6005125	6005205	-
3R	6005125	6005949	-
3R	6005125	6008036	-
3R	6005296	6007445	-
3R	6005296	6008036	-
3R	6006101	6008036	-
3R	6006113	6008036	-
3R	6008305	6008550	-
3R	6008305	6008555	-
3R	6008308	6008550	-
3R	6011377	6011667	-
3R	6011395	6011667	-
3R	6037847	6037903	-
3R	6055298	6055407	-
3R	6055986	6056208	-
3R	6057053	6057179	-
3R	6076853	6076910	-
3R	6077065	6077132	-
3R	6077321	6077409	-
3R	6077647	6077725	-
3R	6089692	6094226	-
3R	6093673	6094226	-
3R	6094436	6094503	-
3R	6094691	6094810	-
3R	6095019	6100709	-
3R	6102287	6104751	-
3R	6104657	6104751	-
3R	6108236	6108300	+
3R	6108629	6109268	+
3R	6110464	6110957	-
3R	6112122	6112186	-
3R	6122709	6122772	+
3R	6122853	6122933	+
3R	6122853	6122973	+
3R	6123178	6123237	+
3R	6126616	6126674	-
3R	6127411	6127468	-
3R	6151047	6156165	-
3R	6167727	6167883	+
3R	6168221	6168367	+
3R	6168783	6168955	+
3R	6169107	6169162	+
3R	6174034	6174236	+
3R	6174358	6174420	+
3R	6187604	6188986	+
3R	6189199	6192022	+
3R	6192412	6192475	+
3R	6192644	6193255	+
3R	6193831	6193901	+
3R	6194144	6194857	+
3R	6194176	6194857	+
3R	6199262	6204367	+
3R	6205107	6205483	+
3R	6205596	6205657	+
3R	6205818	6205884	+
3R	6206334	6206970	+
3R	6209475	6211459	+
3R	6211159	6211459	+
3R	6211374	6211459	+
3R	6211813	6212092	+
3R	6212238	6212388	+
3R	6212527	6212848	+
3R	6216152	6216642	+
